unit_id,name,namebase,height,radius,weight,stratum,sizeLabel,x,z
1034,Miguel #7,Miguel,0.9480397,0.6021038,0.3436918,2,S,21.59126,-11.17472
1035,Aleksandra #7,Aleksandra,0.8929247,0.9252094,0.7643546,2,L,22.96881,-11.49264
1036,Artur #7,Artur,1.036845,0.8050196,0.6719344,3,L,24.05197,-11.32685
1037,Ticiane #7,Ticiane,1.284528,0.878757,0.9919302,4,XL,25.07611,-11.3981
1038,Guido #7,Guido,1.090155,0.8545263,0.7960475,3,L,26.64603,-10.87108
1039,Marlene #7,Marlene,1.271524,0.7842118,0.7819723,4,L,27.82852,-11.72272
1040,Natali #7,Natali,1.130324,0.564423,0.3600909,3,S,28.30549,-10.89092
1041,Jéssica #7,Jéssica,0.8315897,0.8786324,0.641983,1,L,30.3511,-10.99806
1042,Heloi #7,Heloi,0.7381449,0.9356028,0.6461371,0,L,31.10587,-11.09303
1043,Willian #7,Willian,1.061292,0.8264334,0.7248541,3,L,32.44086,-11.05022
1044,Miriam #7,Miriam,0.9373878,1.079665,1.092691,2,XL,33.31851,-10.79463
1045,Alina #7,Alina,1.264488,0.9839723,1.22428,4,XL,-34.2295,-9.668659
1046,Lívia #7,Lívia,1.110522,0.8406994,0.7848895,3,L,-32.25509,-9.821462
1047,Petra #7,Petra,1.104512,0.5460822,0.3293718,3,S,-31.49211,-9.564205
1048,Gizeli #7,Gizeli,0.9359686,0.9660686,0.8735288,2,XL,-29.68233,-10.33768
1049,Marina #7,Marina,1.09122,0.4590044,0.2299037,3,XS,-28.32348,-9.56848
1050,Vivian #7,Vivian,1.117442,0.4160156,0.1933945,3,XS,-27.7742,-10.29377
1051,Caique #7,Caique,0.8357968,1.041775,0.9070862,1,XL,-26.05709,-10.41983
1052,Severino #7,Severino,0.7527418,0.521301,0.2045612,1,XS,-25.10307,-9.512436
1053,Victoria #7,Victoria,0.9450248,1.008672,0.9614869,2,XL,-24.17199,-9.581245
1054,Erundina #7,Erundina,0.7649468,0.5413895,0.2242079,1,XS,-22.87024,-9.809018
1055,Carla #7,Carla,1.263346,0.5042462,0.3212236,4,S,-21.71879,-9.533319
1056,Juliete #7,Juliete,0.9596436,0.6824512,0.4469441,2,M,-20.32298,-9.654996
1057,Alexa #7,Alexa,1.161663,0.5805494,0.3915243,4,S,-18.25196,-10.12775
1058,Marine #7,Marine,0.6316667,0.4786349,0.1447094,0,XS,-17.78384,-9.600752
1059,Janaina #7,Janaina,1.029134,0.9662803,0.9608998,3,XL,-16.25551,-9.689815
1060,Sandro #7,Sandro,1.262866,0.8586084,0.9309952,4,XL,-15.03966,-9.97552
1061,Fúlvia #7,Fúlvia,1.183616,0.5746378,0.39084,4,S,-13.8071,-9.893201
1062,Plinia #7,Plinia,1.115183,1.027219,1.176718,3,XL,-12.07332,-10.02241
1063,George #7,George,1.285976,0.5495864,0.3884228,4,S,-10.76612,-9.933362
1064,Talita #7,Talita,0.6131666,0.5665677,0.1968259,0,XS,-9.80755,-9.583219
1065,Matheus #7,Matheus,1.119479,0.9904914,1.098291,3,XL,-8.972202,-9.560338
1066,Enedina #7,Enedina,0.7387514,0.3977688,0.1168853,0,XS,-7.057674,-10.1441
1067,Augusta #7,Augusta,1.059894,0.5087079,0.2742834,3,S,-6.444293,-10.07864
1068,Rogério #7,Rogério,1.110765,0.6100959,0.4134455,3,S,-4.755969,-10.2171
1069,Rodrigo #7,Rodrigo,1.09856,0.7448475,0.6094785,3,M,-4.117056,-10.25655
1070,Manuela #7,Manuela,1.284019,0.7905583,0.8024891,4,L,-2.890971,-9.596539
1071,Mariane #7,Mariane,0.8463008,0.7547203,0.4820553,1,M,-1.357711,-9.690299
1072,Alana #7,Alana,0.707177,0.8476588,0.5081246,0,M,0.3804383,-10.14607
1073,Janiana #7,Janiana,0.6852798,0.795949,0.4341486,0,M,0.8180724,-10.40095
1074,Valéria #7,Valéria,0.870855,0.7548855,0.4962586,1,M,2.326263,-9.690943
1075,Hermeto #7,Hermeto,0.8296033,0.4426414,0.1625453,1,XS,4.199808,-9.942785
1076,Zilah #7,Zilah,1.015246,0.7438323,0.5617221,2,M,5.247926,-9.839612
1077,Hélcio #7,Hélcio,0.944054,0.8847055,0.7389147,2,L,6.60441,-9.987924
1078,Guilherme #7,Guilherme,0.6883247,0.7032825,0.3404498,0,S,7.939612,-10.32811
1079,Eliane #7,Eliane,1.117213,0.6495228,0.4713297,3,M,8.837804,-9.822228
1080,Maria #7,Maria,1.042673,0.4754894,0.2357381,3,XS,9.70279,-10.49253
1081,Elias #7,Elias,0.8088259,1.065282,0.9178756,1,XL,11.04953,-10.34804
1082,Vitoria #7,Vitoria,0.7760537,0.8443888,0.5533205,1,M,12.89597,-10.30845
1083,Augusto #7,Augusto,0.7263284,0.6131979,0.273108,0,S,14.16544,-9.609833
1084,Daniel #7,Daniel,1.034289,0.7773063,0.6249223,3,L,14.81025,-9.653464
1085,Joana #7,Joana,1.140763,0.9069686,0.9383825,3,XL,16.0682,-10.04787
1086,Daniela #7,Daniela,1.156581,0.6452202,0.4814954,3,M,17.22775,-9.827175
1087,Andrea #7,Andrea,1.046667,1.025249,1.100189,3,XL,18.61017,-10.4874
1088,Teresa #7,Teresa,1.25301,0.8469142,0.8987383,4,XL,19.67667,-10.30462
1089,Patricia #7,Patricia,1.218948,1.058486,1.365702,4,XL,21.00889,-9.858571
1090,Edivaldo #7,Edivaldo,0.7440537,0.8090981,0.4870871,1,M,22.40888,-9.653479
1091,Diego #7,Diego,1.163509,0.8572564,0.8550494,4,L,23.58161,-9.697708
1092,Paula #7,Paula,0.9734933,0.4156,0.168145,2,XS,25.05148,-10.31294
1093,Brivaldo #7,Brivaldo,0.6448598,0.9137129,0.5383748,0,M,26.65525,-9.59951
1094,Alexandre #7,Alexandre,1.1701,0.920475,0.9913955,4,XL,27.21235,-9.570039
1095,Fúlvio #7,Fúlvio,1.106822,0.8312289,0.7647493,3,L,28.76386,-10.14467
1096,Marcela #7,Marcela,0.7993698,1.016025,0.8251956,1,L,29.75868,-9.968022
1097,Amaury #7,Amaury,0.7030531,0.898444,0.5675056,0,M,30.75595,-9.82193
1098,Sandra #7,Sandra,0.8050457,0.8615522,0.597563,1,M,32.64074,-10.32345
1099,Eliana #7,Eliana,0.8261127,0.7196056,0.4277877,1,M,33.89712,-10.36774
1100,Tito #7,Tito,0.6257277,0.6863284,0.294747,0,S,-34.11074,-8.661349
1101,Rogéria #7,Rogéria,0.8412895,0.5046383,0.2142426,1,XS,-32.05149,-9.058397
1102,Thaysa #7,Thaysa,1.120267,0.578848,0.3753624,3,S,-31.36905,-9.116447
1103,Bruno #7,Bruno,1.110995,0.61683,0.4227104,3,S,-29.5826,-8.670916
1104,Paulino #7,Paulino,0.6574754,0.4185611,0.1151853,0,XS,-28.68829,-8.328356
1105,Arthur #7,Arthur,0.8829211,0.9557339,0.8064842,2,L,-27.34493,-8.4365
1106,Lilian #7,Lilian,0.6304423,1.008855,0.6416574,0,L,-25.85586,-8.854737
1107,Leilani #7,Leilani,0.6703663,0.9046669,0.5486427,0,M,-24.92253,-8.907246
1108,Adriana #7,Adriana,0.6724796,0.4376644,0.1288135,0,XS,-23.35679,-8.951425
1109,Maria #7,Maria,0.9412107,1.046152,1.030093,2,XL,-22.98937,-9.138295
1110,Ticiana #7,Ticiana,1.254399,0.4282977,0.2301056,4,XS,-20.96126,-8.378959
1111,Diogo #7,Diogo,0.8373763,1.00813,0.8510477,1,L,-19.55192,-8.286008
1112,Liliane #7,Liliane,1.125997,0.4243955,0.2028051,3,XS,-19.15556,-8.980539
1113,Nicole #7,Nicole,1.236977,0.9023408,1.00717,4,XL,-17.27191,-9.012877
1114,Rafaela #7,Rafaela,1.139268,0.6145487,0.4302674,3,M,-16.20484,-8.778711
1115,Heloá #7,Heloá,0.7952785,0.7783402,0.4817905,1,M,-15.40892,-9.235465
1116,Mateus #7,Mateus,1.089095,0.4075025,0.1808532,3,XS,-14.21999,-8.600097
1117,Eduarda #7,Eduarda,0.9050061,0.8255522,0.6167947,2,L,-12.90836,-9.093103
1118,Everton #7,Everton,0.6300515,0.7040015,0.3122649,0,S,-10.76321,-8.912908
1119,Sara #7,Sara,0.6076246,0.9445034,0.5420538,0,M,-10.02561,-9.078914
1120,Raphael #7,Raphael,1.247733,1.049706,1.374856,4,XL,-8.606162,-9.211137
1121,Iona #7,Iona,1.043984,0.6017674,0.3780516,3,S,-7.567213,-8.871931
1122,João #7,João,0.8464016,0.8523805,0.6149552,1,L,-6.221807,-9.088318
1123,William #7,William,0.8660347,0.7683229,0.5112377,1,M,-4.667264,-8.868395
1124,Davi #7,Davi,1.2832,0.9374263,1.127636,4,XL,-4.077665,-8.949089
1125,Giselle #7,Giselle,1.189675,0.5946857,0.4207298,4,S,-2.471731,-9.117398
1126,Sheila #7,Sheila,1.279014,1.055032,1.423661,4,XL,-1.52347,-8.790035
1127,Juliene #7,Juliene,1.117079,0.6615159,0.4888375,3,M,-0.2737688,-8.26365
1128,Nivaldo #7,Nivaldo,1.195959,0.6493344,0.5042584,4,M,1.295957,-8.901178
1129,Vitória #7,Vitória,1.236588,0.4175961,0.2156443,4,XS,2.380272,-8.859303
1130,Mauricio #7,Mauricio,1.023788,0.8493976,0.7386385,3,L,3.547901,-8.470361
1131,Giselle #7,Giselle,0.6634409,1.04957,0.7308446,0,L,5.276847,-8.746407
1132,Ana #7,Ana,1.032086,0.8157322,0.6867699,3,L,6.111092,-9.013311
1133,Anderson #7,Anderson,1.028189,0.5049062,0.2621164,3,S,7.328693,-8.622842
1134,Zilá #7,Zilá,0.8813151,0.7480901,0.4932181,2,M,8.318843,-8.553282
1135,Joaquim #7,Joaquim,0.6570359,1.080432,0.7669796,0,L,10.13938,-8.288992
1136,Tania #7,Tania,0.900897,0.7701265,0.5343174,2,M,11.06031,-9.244026
1137,Caetano #7,Caetano,1.295367,0.7284183,0.6873127,4,L,12.47219,-8.326216
1138,José #7,José,0.8757517,0.9427795,0.7783973,1,L,13.9455,-9.059548
1139,Nicoli #7,Nicoli,0.6001917,0.9190135,0.5069134,0,M,14.54197,-9.209938
1140,Julieta #7,Julieta,0.7124884,0.9005147,0.5777759,0,M,16.5927,-9.116499
1141,Guilhermina #7,Guilhermina,0.6209314,1.09247,0.7410765,0,L,17.37465,-8.57211
1142,Leona #7,Leona,0.6317676,1.041535,0.6853385,0,L,19.19694,-8.851825
1143,Rômulo #7,Rômulo,1.288362,0.8721588,0.9800067,4,XL,19.80922,-8.617411
1144,Victória #7,Victória,0.6087896,0.6225628,0.2359573,0,XS,21.09979,-8.701213
1145,Uiara #7,Uiara,1.033753,0.9350284,0.9037874,3,XL,22.51021,-9.116649
1146,Matias #7,Matias,0.6930934,0.6948621,0.3346486,0,S,24.09276,-8.41994
1147,Etelvino #7,Etelvino,0.9345865,0.4795338,0.2149106,2,XS,25.12688,-8.596751
1148,Elivelton #7,Elivelton,0.9284849,0.400722,0.1490943,2,XS,26.28602,-8.891458
1149,Mathias #7,Mathias,0.6910861,0.7442363,0.382784,0,S,27.93111,-8.80969
1150,Juliana #7,Juliana,0.7170331,0.8353439,0.5003453,0,M,29.21059,-9.175418
1151,Sheyla #7,Sheyla,0.9758798,0.4332926,0.1832141,2,XS,30.44041,-8.539623
1152,André #7,André,0.9306953,0.4252959,0.168341,2,XS,30.92789,-8.586619
1153,Alexandra #7,Alexandra,0.8791906,0.7350929,0.4750809,1,M,32.42041,-8.860175
1154,Thereza #7,Thereza,0.7489072,0.89073,0.594183,1,M,33.25051,-8.657407
1155,Gabriel #7,Gabriel,0.702749,0.7721066,0.4189429,0,S,-34.05009,-7.092859
1156,Otaviana #7,Otaviana,0.8043401,0.5914598,0.2813781,1,S,-32.07109,-7.045406
1157,Janice #7,Janice,0.7032734,1.064485,0.7968991,0,L,-31.24753,-7.493327
1158,Nataly #7,Nataly,0.8840507,1.034822,0.9466922,2,XL,-30.1184,-7.012775
1159,David #7,David,1.167197,0.6936539,0.5616033,4,M,-28.65362,-7.941027
1160,Mariana #7,Mariana,0.9478292,0.4753141,0.2141369,2,XS,-27.64236,-7.58493
1161,André #7,André,1.272242,1.073722,1.466742,4,XL,-26.49559,-7.023921
1162,Amanda #7,Amanda,1.025856,0.4852608,0.2415665,3,XS,-25.35418,-7.579224
1163,Graciane #7,Graciane,0.9537614,0.623729,0.3710493,2,S,-23.95647,-7.377402
1164,Juliane #7,Juliane,0.9027593,0.4184846,0.1580996,2,XS,-22.21733,-7.756723
1165,Paulina #7,Paulina,0.7015741,1.089787,0.8332151,0,L,-21.18716,-7.478252
1166,Eloá #7,Eloá,0.9923114,0.8632802,0.7395228,2,L,-20.2424,-7.510632
1167,Laís #7,Laís,0.678111,0.6918972,0.3246265,0,S,-18.67046,-7.222906
1168,Adriane #7,Adriane,0.6790767,1.057907,0.7600002,0,L,-17.9043,-7.985597
1169,Júlia #8,Júlia,0.7308683,0.9450841,0.6527998,0,L,-15.80321,-7.671589
1170,Adalberto #8,Adalberto,0.6275024,1.066039,0.7131184,0,L,-15.15377,-7.998662
1171,Elton #8,Elton,1.163399,0.4388171,0.2240246,4,XS,-14.2487,-7.932726
1172,Eloah #8,Eloah,1.031164,0.92648,0.8851156,3,XL,-12.44529,-7.24317
1173,Lucas #8,Lucas,1.057074,0.6342345,0.4252115,3,M,-10.83613,-7.488917
1174,Nathaly #8,Nathaly,0.9986758,0.9818407,0.9627345,2,XL,-9.645375,-7.710876
1175,Eduardo #8,Eduardo,1.094136,0.9308265,0.9480013,3,XL,-8.385508,-7.824825
1176,Marta #8,Marta,0.9966561,0.6454812,0.4152528,2,S,-7.692191,-7.436164
1177,Breno #8,Breno,0.7699725,0.5809684,0.2598844,1,S,-6.314357,-7.352326
1178,Otaviano #8,Otaviano,0.6746591,0.7070647,0.3372894,0,S,-5.296012,-7.807726
1179,Adelaide #8,Adelaide,1.047711,0.7842844,0.6444491,3,L,-3.533108,-7.521245
1180,Marcel #8,Marcel,1.068946,0.5170304,0.2857512,3,S,-2.126581,-7.647413
1181,Roger #8,Roger,1.214935,0.972354,1.148688,4,XL,-1.625869,-7.240137
1182,Mário #8,Mário,0.6193691,0.8009202,0.3973086,0,S,-0.0551333,-7.648935
1183,Michele #8,Michele,1.25115,0.8535236,0.9114657,4,XL,1.372502,-7.725748
1184,Gustavo #8,Gustavo,0.6618379,0.5031587,0.1675567,0,XS,2.434686,-7.563869
1185,Jaime #8,Jaime,1.141717,0.6949735,0.5514357,3,M,4.074456,-7.663174
1186,Rafael #8,Rafael,0.82635,1.033067,0.8819029,1,XL,5.150174,-7.801294
1187,Eloi #8,Eloi,0.7043809,0.8995473,0.5699747,0,M,6.621496,-7.991969
1188,Vinicius #8,Vinicius,0.6832982,0.6506267,0.2892505,0,S,7.6192,-7.484411
1189,Jozé #8,Jozé,1.224132,0.7485718,0.6859545,4,L,8.546696,-7.256063
1190,Adriano #8,Adriano,0.7712147,0.7745209,0.4626383,1,M,10.03617,-7.341794
1191,Carlito #8,Carlito,1.183979,0.4408962,0.2301531,4,XS,11.46746,-7.551016
1192,Marcelo #8,Marcelo,1.182228,1.04941,1.301941,4,XL,12.10393,-7.531466
1193,Martha #8,Martha,0.6887739,0.5821477,0.2334227,0,XS,13.95487,-7.76754
1194,Bernardo #8,Bernardo,0.8561046,0.7663466,0.5027791,1,M,14.52923,-7.028558
1195,Gabriela #8,Gabriela,0.7207776,1.046306,0.7890762,0,L,16.36075,-7.693923
1196,Marianne #8,Marianne,1.099181,0.6945218,0.5302014,3,M,17.23207,-7.445656
1197,Plinio #8,Plinio,0.6269299,0.4569776,0.1309209,0,XS,18.63264,-7.423565
1198,Josiane #8,Josiane,1.212051,0.8773389,0.9329441,4,XL,19.69154,-7.774064
1199,Gisele #8,Gisele,1.230908,0.4996999,0.3073577,4,S,21.25257,-7.761221
1200,Aline #8,Aline,0.7327039,0.5248569,0.2018414,0,XS,22.36695,-7.78062
1201,Miguel #8,Miguel,1.032362,0.6701331,0.4636112,3,M,24.13121,-7.161763
1202,Aleksandra #8,Aleksandra,1.069698,0.6584529,0.4637786,3,M,24.64972,-7.644975
1203,Artur #8,Artur,0.9378726,0.6141826,0.3537845,2,S,26.3214,-7.680833
1204,Ticiane #8,Ticiane,1.256038,0.5456643,0.3739849,4,S,27.94509,-7.60258
1205,Guido #8,Guido,1.196757,0.4974438,0.296138,4,S,28.66051,-7.275159
1206,Marlene #8,Marlene,0.9829708,0.7597996,0.5674645,2,M,30.09418,-7.563929
1207,Natali #8,Natali,0.662455,0.7248347,0.3480442,0,S,31.08116,-7.800386
1208,Jéssica #8,Jéssica,0.6238154,0.9491248,0.5619565,0,M,32.78186,-7.028651
1209,Heloi #8,Heloi,0.9909313,0.6617849,0.4339875,2,M,33.93842,-7.689847
1210,Willian #8,Willian,0.9889374,0.6635581,0.4354383,2,M,-33.36665,-6.098269
1211,Miriam #8,Miriam,1.270032,0.3998785,0.2030817,4,XS,-32.90624,-6.200895
1212,Alina #8,Alina,0.6835452,1.008108,0.6946743,0,L,-31.46126,-6.078792
1213,Lívia #8,Lívia,0.7548111,0.4557083,0.1567517,1,XS,-30.11373,-6.723539
1214,Petra #8,Petra,1.153474,0.84232,0.8183933,3,L,-28.57772,-6.65984
1215,Gizeli #8,Gizeli,1.166151,0.7005007,0.5722318,4,M,-27.25098,-6.55794
1216,Marina #8,Marina,0.6389041,1.06408,0.72341,0,L,-26.429,-6.057776
1217,Vivian #8,Vivian,0.980372,0.8120352,0.6464584,2,L,-24.73931,-6.20417
1218,Caique #8,Caique,0.9791703,0.8371558,0.6862318,2,L,-23.40821,-6.29132
1219,Severino #8,Severino,0.7958391,0.9263229,0.6828889,1,L,-22.23235,-6.230508
1220,Victoria #8,Victoria,0.9036179,0.4124508,0.1537195,2,XS,-21.43328,-6.533151
1221,Erundina #8,Erundina,0.7331393,0.8551677,0.5361534,0,M,-19.52155,-5.821128
1222,Carla #8,Carla,0.8829279,0.9238912,0.7536451,2,L,-19.06933,-5.833638
1223,Juliete #8,Juliete,1.103362,0.8107454,0.7252489,3,L,-17.49863,-6.639515
1224,Alexa #8,Alexa,1.051371,0.8777259,0.8099789,3,L,-16.15385,-6.742924
1225,Marine #8,Marine,1.094624,0.6691055,0.4900655,3,M,-15.49428,-6.230699
1226,Janaina #8,Janaina,0.6781747,0.9148939,0.5676531,0,M,-14.12046,-6.16378
1227,Sandro #8,Sandro,0.7843486,1.047864,0.861229,1,XL,-12.25331,-6.718104
1228,Fúlvia #8,Fúlvia,1.212121,0.4900064,0.2910378,4,S,-11.09358,-5.986283
1229,Plinia #8,Plinia,0.6898931,0.7631595,0.4018023,0,S,-10.49814,-6.354378
1230,George #8,George,1.28016,0.6623351,0.5615904,4,M,-8.961959,-5.962016
1231,Talita #8,Talita,0.8935636,0.9879189,0.8721035,2,XL,-7.173259,-5.806585
1232,Matheus #8,Matheus,0.6935015,0.9065434,0.569934,0,M,-5.936135,-6.161516
1233,Enedina #8,Enedina,0.7138395,0.9276151,0.6142373,0,M,-4.687113,-6.717795
1234,Augusta #8,Augusta,0.6275482,0.9541422,0.5713118,0,M,-4.144829,-6.302709
1235,Rogério #8,Rogério,0.9712934,0.6624091,0.4261898,2,M,-2.334484,-6.273406
1236,Rodrigo #8,Rodrigo,0.6060998,0.4871193,0.1438185,0,XS,-1.708096,-6.183698
1237,Manuela #8,Manuela,1.259286,0.9111066,1.045353,4,XL,0.4820663,-6.637351
1238,Mariane #8,Mariane,1.082597,0.5243829,0.2976898,3,S,0.7854198,-6.435526
1239,Alana #8,Alana,0.6794459,0.5367669,0.1957611,0,XS,2.099925,-6.482654
1240,Janiana #8,Janiana,1.241317,0.5140074,0.3279604,4,S,3.702646,-6.217955
1241,Valéria #8,Valéria,0.6796065,0.4939085,0.165787,0,XS,5.369267,-6.636118
1242,Hermeto #8,Hermeto,0.8379301,0.8294352,0.5764647,1,M,6.474362,-6.419001
1243,Zilah #8,Zilah,0.8988962,0.7792906,0.5458941,2,M,7.865203,-6.170578
1244,Hélcio #8,Hélcio,1.108631,0.9642418,1.030763,3,XL,9.02927,-6.4794
1245,Guilherme #8,Guilherme,1.161699,0.5675158,0.3741534,4,S,9.501577,-6.354074
1246,Eliane #8,Eliane,1.124471,0.884875,0.8804648,3,XL,11.64906,-5.787904
1247,Maria #8,Maria,1.10761,0.7388573,0.6046553,3,M,12.91871,-5.928377
1248,Elias #8,Elias,1.088246,0.9832339,1.052061,3,XL,13.78112,-6.405702
1249,Vitoria #8,Vitoria,1.257712,0.4760994,0.2850864,4,S,14.86287,-5.899492
1250,Augusto #8,Augusto,0.7956564,1.048176,0.8741663,1,XL,15.9764,-6.432378
1251,Daniel #8,Daniel,0.6092999,0.8487684,0.4389444,0,M,17.68566,-6.615146
1252,Joana #8,Joana,0.8347302,0.7083186,0.4187969,1,S,18.83786,-6.447953
1253,Daniela #8,Daniela,0.9069232,0.9771141,0.8658866,2,XL,19.96492,-6.094271
1254,Andrea #8,Andrea,0.7291811,0.4208393,0.1291421,0,XS,21.5328,-6.337492
1255,Teresa #8,Teresa,0.7814027,1.033164,0.8340905,1,L,22.38873,-5.908513
1256,Patricia #8,Patricia,1.093853,1.029973,1.160408,3,XL,23.8835,-6.16083
1257,Edivaldo #8,Edivaldo,0.6164126,0.7550517,0.3514188,0,S,25.13983,-6.156856
1258,Diego #8,Diego,0.9140033,1.048709,1.005212,2,XL,26.74109,-5.875595
1259,Paula #8,Paula,0.6238256,0.8724477,0.4748342,0,M,27.38264,-6.651823
1260,Brivaldo #8,Brivaldo,0.6108923,0.9302278,0.5286196,0,M,28.87677,-6.480841
1261,Alexandre #8,Alexandre,1.237389,0.8239976,0.8401522,4,L,29.88316,-5.88183
1262,Fúlvio #8,Fúlvio,0.8610342,1.010284,0.8788357,1,XL,30.90975,-5.867133
1263,Marcela #8,Marcela,0.8454693,1.064261,0.9576222,1,XL,32.59136,-6.377663
1264,Amaury #8,Amaury,0.9775081,0.6571386,0.4221185,2,S,33.86212,-6.639454
1265,Sandra #8,Sandra,0.612294,0.4494692,0.1236972,0,XS,-34.13859,-4.685576
1266,Eliana #8,Eliana,1.171315,1.096194,1.4075,4,XL,-32.14653,-4.990301
1267,Tito #8,Tito,1.186764,0.8051696,0.769377,4,L,-31.12831,-4.999411
1268,Rogéria #8,Rogéria,1.071857,0.8729295,0.8167612,3,L,-30.10305,-5.005058
1269,Thaysa #8,Thaysa,0.7962832,0.4660877,0.1729828,1,XS,-28.31907,-5.411158
1270,Bruno #8,Bruno,0.9637053,0.9310409,0.8353757,2,L,-27.78374,-5.351948
1271,Paulino #8,Paulino,0.8528062,0.9250157,0.7297071,1,L,-26.50753,-5.001786
1272,Arthur #8,Arthur,0.8361808,0.8255022,0.5698186,1,M,-25.16489,-4.850878
1273,Lilian #8,Lilian,0.6502869,0.5759078,0.2156805,0,XS,-24.16939,-4.580925
1274,Leilani #8,Leilani,1.056958,0.9648872,0.9840358,3,XL,-22.54701,-4.584158
1275,Adriana #8,Adriana,1.134235,1.008892,1.154496,3,XL,-21.72006,-4.717607
1276,Maria #8,Maria,0.777592,0.8545983,0.5679052,1,M,-20.29121,-4.833954
1277,Ticiana #8,Ticiana,0.9873902,0.4494221,0.1994333,2,XS,-19.15807,-5.080269
1278,Diogo #8,Diogo,0.9177879,0.7567581,0.5256014,2,M,-17.40903,-5.247772
1279,Liliane #8,Liliane,1.216155,1.073616,1.401803,4,XL,-16.29673,-5.440802
1280,Nicole #8,Nicole,1.126568,0.6357855,0.4553848,3,M,-15.3277,-5.280519
1281,Rafaela #8,Rafaela,0.7787837,1.080251,0.9087953,1,XL,-13.82125,-5.098013
1282,Heloá #8,Heloá,1.022807,0.7240682,0.5362319,3,M,-12.15786,-5.031939
1283,Mateus #8,Mateus,1.0666,0.3908651,0.1629504,3,XS,-11.42435,-4.853882
1284,Eduarda #8,Eduarda,1.11478,0.6923872,0.5344254,3,M,-9.605651,-4.798013
1285,Everton #8,Everton,0.9837263,0.7950279,0.6217833,2,L,-8.305202,-5.259018
1286,Sara #8,Sara,0.968774,1.039071,1.045956,2,XL,-7.804861,-4.951437
1287,Raphael #8,Raphael,1.076789,0.9764377,1.026644,3,XL,-6.711146,-4.810559
1288,Iona #8,Iona,0.8513498,0.6635329,0.3748288,1,S,-5.336398,-5.092065
1289,João #8,João,1.090814,0.9635267,1.012694,3,XL,-3.723012,-5.218868
1290,William #8,William,0.7612895,0.9608951,0.7029133,1,L,-2.937964,-5.424458
1291,Davi #8,Davi,0.7779928,0.8291877,0.5349107,1,M,-0.9968411,-5.061108
1292,Giselle #8,Giselle,0.7383379,1.060291,0.8300526,0,L,0.0168288,-5.05365
1293,Sheila #8,Sheila,0.6483052,0.9209251,0.5498296,0,M,1.261018,-5.324188
1294,Juliene #8,Juliene,0.8873211,1.050548,0.979293,2,XL,2.692662,-5.159972
1295,Nivaldo #8,Nivaldo,1.144202,1.013735,1.175849,3,XL,3.97086,-4.724375
1296,Vitória #8,Vitória,0.9073128,0.489946,0.2177978,2,XS,4.60899,-5.227223
1297,Mauricio #8,Mauricio,1.196042,1.040755,1.295517,4,XL,6.694954,-4.575054
1298,Giselle #8,Giselle,1.234819,0.8215158,0.8333645,4,L,7.471574,-4.758618
1299,Ana #8,Ana,0.9600742,1.005865,0.9713686,2,XL,9.236706,-4.597052
1300,Anderson #8,Anderson,0.7135527,0.9244975,0.6098704,0,M,9.850938,-4.763722
1301,Zilá #8,Zilá,0.8180898,0.806603,0.5322561,1,M,11.37043,-4.892213
1302,Joaquim #8,Joaquim,1.217944,1.091209,1.450251,4,XL,12.99748,-4.730154
1303,Tania #8,Tania,0.6824545,0.5146106,0.1807304,0,XS,13.7537,-5.149774
1304,Caetano #8,Caetano,0.6601573,0.5862162,0.2268626,0,XS,15.13652,-5.398427
1305,José #8,José,0.9604172,0.7258754,0.5060391,2,M,16.3374,-5.220089
1306,Nicoli #8,Nicoli,1.299926,0.8061558,0.8448055,4,L,17.53947,-5.044209
1307,Julieta #8,Julieta,0.7957977,0.934138,0.694424,1,L,18.91142,-4.958798
1308,Guilhermina #8,Guilhermina,1.261227,0.9485936,1.13489,4,XL,19.67781,-5.478815
1309,Leona #8,Leona,0.9704749,1.088899,1.150692,2,XL,21.21407,-4.653486
1310,Rômulo #8,Rômulo,0.9725882,0.7408666,0.5338374,2,M,22.39,-4.636302
1311,Victória #8,Victória,1.244167,0.5060778,0.3186496,4,S,24.05715,-4.780076
1312,Uiara #8,Uiara,0.676661,0.4673705,0.1478065,0,XS,25.15544,-5.272019
1313,Matias #8,Matias,0.762913,1.017296,0.7895318,1,L,26.13807,-4.818164
1314,Etelvino #8,Etelvino,0.7181898,0.4311396,0.1334981,0,XS,27.73638,-4.780326
1315,Elivelton #8,Elivelton,0.6371265,0.4985428,0.1583546,0,XS,28.57808,-5.386858
1316,Mathias #8,Mathias,0.8284588,0.7085174,0.4158837,1,S,30.32524,-5.171921
1317,Juliana #8,Juliana,0.6064045,0.7274113,0.3208651,0,S,31.57098,-5.398643
1318,Sheyla #8,Sheyla,1.17564,0.9488072,1.058353,4,XL,32.56931,-5.486322
1319,André #8,André,0.6632687,0.9010682,0.5385236,0,M,33.60967,-4.675213
1320,Alexandra #8,Alexandra,1.14931,0.9700702,1.081543,3,XL,-33.90372,-4.091637
1321,Thereza #8,Thereza,0.6799353,0.6920767,0.3256688,0,S,-32.69153,-4.190523
1322,Gabriel #8,Gabriel,0.8811526,0.7371016,0.4787467,2,M,-30.89766,-3.791777
1323,Otaviana #8,Otaviana,0.7737387,0.9159636,0.6491585,1,L,-29.70652,-3.882374
1324,Janice #8,Janice,0.7211897,0.579337,0.2420539,0,XS,-28.71267,-3.786035
